Algorithm,Strategy,POIs dist,Net size,Cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MWRL,MRL1,MRL2,Num it,Elapsed time,Alpha,Beta,Entropy
VST-CA,pure,Melbourne,144,1,False,13,1,10,N/A,13,2.3926826946327733,0.2851336775170341,0.04556103998354188,2.0,2.0,2,0.6751604953477113,1.0,4.0,0.8194739438345435
VST-NCA,N/A,Melbourne,265,1,False,14,1,10,N/A,1,0.8986765473543112,0.16371321193807065,0.007982309389013046,2.0,2.0,0,0.7634952083311077,1.0,4.0,0.7980285355842718
VST-CA,mixed,Melbourne,265,1,False,14,1,10,N/A,1,0.8986765473543112,0.16371321193807065,0.007982309389013046,2.0,2.0,2,1.5309442293716984,1.0,4.0,0.7980285355842718
VST-CA,pure,Melbourne,265,1,False,14,1,10,N/A,1,0.8986765473543112,0.16371321193807065,0.007982309389013046,2.0,2.0,2,1.6513985388735364,1.0,4.0,0.7980285355842718
VST-NCA,N/A,Melbourne,47,1,False,15,2,10,N/A,2,11.007048953906418,0.9150554493918701,0.07426806473820768,2.0,4.0,0,4.09100164176391,1.0,4.0,2.0764122803517138
VST-CA,mixed,Melbourne,47,1,False,15,2,10,N/A,2,11.007048953906418,0.9150554493918701,0.07426806473820768,2.0,4.0,2,3.367241145863545,1.0,4.0,2.0764122803517138
VST-CA,pure,Melbourne,47,1,False,15,2,10,N/A,2,11.007048953906418,0.9150554493918701,0.07426806473820768,2.0,4.0,2,3.529075484426926,1.0,4.0,2.0764122803517138
VST-NCA,N/A,Melbourne,167,1,False,16,1,10,N/A,1,2.072743671231539,0.20378451265938674,0.018930417050728354,3.0,3.0,0,0.2125758560837312,1.0,4.0,0.8307645505868508
VST-CA,mixed,Melbourne,167,1,False,16,1,10,N/A,1,2.072743671231539,0.20378451265938674,0.018930417050728354,3.0,3.0,2,1.2660486465809981,1.0,4.0,0.8307645505868508
VST-CA,pure,Melbourne,167,1,False,16,1,10,N/A,1,2.072743671231539,0.20378451265938674,0.018930417050728354,3.0,3.0,2,1.082368466448827,1.0,4.0,0.8307645505868508
VST-NCA,N/A,Melbourne,128,1,False,17,3,10,N/A,3,91.10599730078064,0.8866065020852784,0.08173154673275876,2.0,6.0,0,3.3268953609413074,1.0,4.0,1.9893799457739743
VST-CA,mixed,Melbourne,128,1,False,17,3,10,N/A,3,91.10599730078064,0.8866065020852784,0.08173154673275876,2.0,6.0,2,3.989827695715917,1.0,4.0,1.9893799457739743
VST-CA,pure,Melbourne,128,1,False,17,3,10,N/A,3,91.10599730078064,0.8866065020852784,0.08173154673275876,2.0,6.0,2,4.376334204545856,1.0,4.0,1.9893799457739743
VST-NCA,N/A,Melbourne,296,1,False,18,3,10,N/A,4,212.44447922253508,0.6869043499183182,0.08530566789070575,6.0,6.0,0,4.389704375918484,1.0,4.0,1.5531911865696757
VST-CA,mixed,Melbourne,296,1,False,18,3,10,N/A,4,212.44447922253508,0.6869043499183182,0.08530566789070575,6.0,6.0,2,5.841968285021892,1.0,4.0,1.5531911865696757
VST-CA,pure,Melbourne,296,1,False,18,3,10,N/A,4,212.44447922253508,0.6869043499183182,0.08530566789070575,6.0,6.0,2,6.349780973144789,1.0,4.0,1.5531911865696757
VST-NCA,N/A,Melbourne,231,1,False,19,3,10,N/A,4,23.628409243104098,0.4257272281712069,0.028659132843659337,2.0,4.0,0,5.27352717910702,1.0,4.0,1.494465971734665
VST-CA,mixed,Melbourne,231,1,False,19,3,10,N/A,4,7.03971041392698,0.5007138931404469,0.014329566421829669,1.0,4.0,3,6.08529119301636,1.0,4.0,1.486451207372308
VST-CA,pure,Melbourne,231,1,False,19,3,10,N/A,4,7.03971041392698,0.5007138931404469,0.014329566421829669,1.0,4.0,3,7.809893689965975,1.0,4.0,1.486451207372308
VST-NCA,N/A,Melbourne,227,1,False,20,2,10,N/A,2,51.83360495530117,0.33577601049799344,0.012796200805494647,5.0,5.0,0,3.292603456980771,1.0,4.0,1.2937491093262616
VST-CA,mixed,Melbourne,227,1,False,20,2,10,N/A,2,19.02588900720888,0.39587090538572023,0.017501401712628425,4.0,4.0,3,5.203165813415239,1.0,4.0,1.3462227195538001
VST-CA,pure,Melbourne,227,1,False,20,2,10,N/A,2,19.02588900720888,0.39587090538572023,0.017501401712628425,4.0,4.0,3,5.5819158859505364,1.0,4.0,1.3462227195538001
VST-NCA,N/A,Melbourne,384,1,False,21,1,10,N/A,1,1.6207794845669898,0.17955920511979867,0.012960837893172983,2.0,3.0,0,1.4445465530261572,1.0,4.0,0.7873286018024204
VST-CA,mixed,Melbourne,384,1,False,21,1,10,N/A,1,1.6207794845669898,0.17955920511979867,0.012960837893172983,2.0,3.0,2,4.958356278158021,1.0,4.0,0.7873286018024204
VST-CA,pure,Melbourne,384,1,False,21,1,10,N/A,1,1.6207794845669898,0.17955920511979867,0.012960837893172983,2.0,3.0,2,5.079521531818216,1.0,4.0,0.7873286018024204
VST-NCA,N/A,Melbourne,568,2,False,22,4,10,N/A,14,6.031664111042616,0.1596609359629086,0.007782064985116155,1.5,3.5,0,5.239814372914452,1.0,4.0,1.1985012872014582
VST-CA,mixed,Melbourne,568,2,False,22,4,10,N/A,14,6.031664111042616,0.1596609359629086,0.007782064985116155,1.5,3.5,2,8.671462480425362,1.0,4.0,1.1985012872014582
VST-CA,pure,Melbourne,568,2,False,22,4,10,N/A,14,1.7575303002848977,0.16111210098391487,0.007782064985116155,1.5,2.5,3,16.973075309158048,1.0,4.0,1.1982733485278716
VST-NCA,N/A,Melbourne,367,1,False,23,3,10,N/A,3,23.576018809597727,0.3947858185925333,0.017160095090728897,3.0,5.0,0,3.911219219887812,1.0,4.0,1.308578691615987
VST-CA,mixed,Melbourne,367,1,False,23,3,10,N/A,3,11.367879316259328,0.45918444920343215,0.013636728757666425,2.0,4.0,3,9.594403397057704,1.0,4.0,1.3632438610687854
VST-CA,pure,Melbourne,367,1,False,23,3,10,N/A,3,11.367879316259328,0.45918444920343215,0.013636728757666425,2.0,4.0,3,12.972098698470859,1.0,4.0,1.3632438610687854
VST-NCA,N/A,Melbourne,274,2,False,24,4,10,N/A,6,6.4980725044114,0.32599119505400465,0.021208128591318053,2.0,2.0,0,6.894854082757661,1.0,4.0,1.7555631690535134
VST-CA,mixed,Melbourne,274,2,False,24,4,10,N/A,6,6.4980725044114,0.32599119505400465,0.021208128591318053,2.0,2.0,2,6.806987148134908,1.0,4.0,1.7555631690535134
VST-CA,pure,Melbourne,274,2,False,24,4,10,N/A,6,6.4980725044114,0.32599119505400465,0.021208128591318053,2.0,2.0,2,7.174829892497883,1.0,4.0,1.7555631690535134
VST-NCA,N/A,Melbourne,305,1,False,25,2,10,N/A,4,5.297629418095046,0.46187981480844637,0.025269428468189196,2.0,4.0,0,4.851042790469592,1.0,4.0,1.2010772760945718
VST-CA,mixed,Melbourne,305,1,False,25,2,10,N/A,4,5.297629418095046,0.46187981480844637,0.025269428468189196,2.0,4.0,2,6.011123256242627,1.0,4.0,1.2010772760945718
VST-CA,pure,Melbourne,305,1,False,25,2,10,N/A,4,5.297629418095046,0.46187981480844637,0.025269428468189196,2.0,4.0,2,7.603520535470011,1.0,4.0,1.2010772760945718
VST-NCA,N/A,Melbourne,320,1,False,26,3,10,N/A,3,70.30892238868331,0.45308492069123774,0.01726022600728858,4.0,5.0,0,4.764090096085965,1.0,4.0,1.5155190468248612
VST-CA,mixed,Melbourne,320,1,False,26,3,10,N/A,3,70.30892238868331,0.45308492069123774,0.01726022600728858,4.0,5.0,2,7.78149500385075,1.0,4.0,1.5155190468248612
VST-CA,pure,Melbourne,320,1,False,26,3,10,N/A,3,15.440740538086523,0.5181851813816905,0.013434410976027584,1.0,4.0,3,10.646577855885539,1.0,4.0,1.6070338018476673
VST-NCA,N/A,Melbourne,316,1,False,27,1,10,N/A,2,1.450413658128164,0.14287209772268078,0.008618177368470176,1.0,3.0,0,0.42558712105505947,1.0,4.0,0.826041036544949
VST-CA,mixed,Melbourne,316,1,False,27,1,10,N/A,2,1.450413658128164,0.14287209772268078,0.008618177368470176,1.0,3.0,2,1.3438743338106178,1.0,4.0,0.826041036544949
VST-CA,pure,Melbourne,316,1,False,27,1,10,N/A,2,1.450413658128164,0.14287209772268078,0.008618177368470176,1.0,3.0,2,1.2510678965487614,1.0,4.0,0.826041036544949
VST-NCA,N/A,Melbourne,503,3,False,28,8,10,N/A,23,20.96007188976785,0.26516066104672903,0.008654766440901992,2.3333333333333335,4.0,0,12.22737462651753,1.0,4.0,2.0236959401246732
VST-CA,mixed,Melbourne,503,3,False,28,8,10,N/A,23,20.96007188976785,0.26516066104672903,0.008654766440901992,2.3333333333333335,4.0,2,22.286692080650482,1.0,4.0,2.0236959401246732
VST-CA,pure,Melbourne,503,3,False,28,8,10,N/A,23,20.96007188976785,0.26516066104672903,0.008654766440901992,2.3333333333333335,4.0,2,34.32057739244942,1.0,4.0,2.0236959401246732
VST-NCA,N/A,Melbourne,342,1,False,29,3,10,N/A,5,25.94674884521526,0.37774972248606964,0.01623854891046844,3.0,5.0,0,3.768572083855929,1.0,4.0,1.3596560873098271
VST-CA,mixed,Melbourne,342,1,False,29,3,10,N/A,5,25.94674884521526,0.37774972248606964,0.01623854891046844,3.0,5.0,2,7.377913597981433,1.0,4.0,1.3596560873098271
VST-CA,pure,Melbourne,342,1,False,29,3,10,N/A,5,25.94674884521526,0.37774972248606964,0.01623854891046844,3.0,5.0,2,10.72887960963999,1.0,4.0,1.3596560873098271
VST-NCA,N/A,Melbourne,292,1,False,30,3,10,N/A,5,20.221686627439283,0.38846705553332267,0.013850776916585695,3.0,6.0,0,4.810363442075072,1.0,4.0,1.4990862442939463
VST-CA,mixed,Melbourne,292,1,False,30,3,10,N/A,5,20.221686627439283,0.38846705553332267,0.013850776916585695,3.0,6.0,2,6.101610933934353,1.0,4.0,1.4990862442939463
VST-CA,pure,Melbourne,292,1,False,30,3,10,N/A,5,20.221686627439283,0.38846705553332267,0.013850776916585695,3.0,6.0,2,7.1834820157971535,1.0,4.0,1.4990862442939463
VST-NCA,N/A,Melbourne,475,1,False,31,1,10,N/A,1,2.828244234044706,0.15753433767544706,0.011162745593182108,3.0,3.0,0,2.4201103641131567,1.0,4.0,0.6524208606945067
VST-CA,mixed,Melbourne,475,1,False,31,1,10,N/A,1,2.828244234044706,0.15753433767544706,0.011162745593182108,3.0,3.0,2,7.280384375650101,1.0,4.0,0.6524208606945067
VST-CA,pure,Melbourne,475,1,False,31,1,10,N/A,1,2.828244234044706,0.15753433767544706,0.011162745593182108,3.0,3.0,2,7.191615043278489,1.0,4.0,0.6524208606945067
VST-NCA,N/A,Melbourne,229,1,False,32,1,10,N/A,1,5.157483182539368,0.17385415686919753,0.012613511184743971,3.0,3.0,0,0.4216909417976922,1.0,4.0,0.8834824920027304
VST-CA,mixed,Melbourne,229,1,False,32,1,10,N/A,1,5.157483182539368,0.17385415686919753,0.012613511184743971,3.0,3.0,2,1.9488562325644807,1.0,4.0,0.8834824920027304
VST-CA,pure,Melbourne,229,1,False,32,1,10,N/A,1,5.157483182539368,0.17385415686919753,0.012613511184743971,3.0,3.0,2,1.6766625178476033,1.0,4.0,0.8834824920027304
VST-NCA,N/A,Melbourne,86,1,False,33,1,10,N/A,1,1.8824786497618415,0.4063832755512441,0.08857425098513785,1.0,3.0,0,0.19020578695131007,1.0,4.0,1.2296218401205743
VST-CA,mixed,Melbourne,86,1,False,33,1,10,N/A,1,1.8824786497618415,0.4063832755512441,0.08857425098513785,1.0,3.0,2,0.54183497805775,1.0,4.0,1.2296218401205743
VST-CA,pure,Melbourne,86,1,False,33,1,10,N/A,1,1.8824786497618415,0.4063832755512441,0.08857425098513785,1.0,3.0,2,0.47685997163330285,1.0,4.0,1.2296218401205743
VST-NCA,N/A,Melbourne,438,1,False,34,3,10,N/A,4,251.86990436906933,0.5271184590342092,0.039792964995440855,6.0,6.0,0,10.109397765953759,1.0,4.0,1.4057137545803202
VST-CA,mixed,Melbourne,438,1,False,34,3,10,N/A,4,251.86990436906933,0.5271184590342092,0.039792964995440855,6.0,6.0,2,14.978511012134163,1.0,4.0,1.4057137545803202
VST-CA,pure,Melbourne,438,1,False,34,3,10,N/A,4,251.86990436906933,0.5271184590342092,0.039792964995440855,6.0,6.0,2,16.490316987933625,1.0,4.0,1.4057137545803202
VST-NCA,N/A,Melbourne,191,1,False,35,2,10,N/A,4,8.573159781038942,0.5134536687110705,0.022673425862108132,2.0,4.0,0,3.574317744274026,1.0,4.0,1.5162390998351145
VST-CA,mixed,Melbourne,191,1,False,35,2,10,N/A,4,8.573159781038942,0.5134536687110705,0.022673425862108132,2.0,4.0,2,5.79222903691732,1.0,4.0,1.5162390998351145
VST-CA,pure,Melbourne,191,1,False,35,2,10,N/A,4,8.573159781038942,0.5134536687110705,0.022673425862108132,2.0,4.0,2,4.143394002410332,1.0,4.0,1.5162390998351145
VST-NCA,N/A,Melbourne,249,1,False,36,3,10,N/A,3,129.2973226996279,0.7359331046685651,0.0289790936346813,3.0,7.0,0,4.657964804908829,1.0,4.0,1.8247717500219756
VST-CA,mixed,Melbourne,249,1,False,36,3,10,N/A,3,129.2973226996279,0.7359331046685651,0.0289790936346813,3.0,7.0,2,6.1915874108013895,1.0,4.0,1.8247717500219756
VST-CA,pure,Melbourne,249,1,False,36,3,10,N/A,3,129.2973226996279,0.7359331046685651,0.0289790936346813,3.0,7.0,2,7.283987650651284,1.0,4.0,1.8247717500219756
VST-NCA,N/A,Melbourne,1296,4,False,37,10,10,N/A,132,1.4524824859016172,0.09856871904047394,0.0013386061145632992,0.75,1.0,0,9.548889154687004,1.0,4.0,1.21631058048267
VST-CA,mixed,Melbourne,1296,4,False,37,10,10,N/A,132,1.392171464077226,0.09838796575547182,0.0012790640527637505,0.5,1.0,4,22.83177387475621,1.0,4.0,1.2082847359575217
VST-CA,pure,Melbourne,1296,4,False,37,10,10,N/A,132,1.392171464077226,0.09838796575547182,0.0012790640527637505,0.5,1.0,3,26.326712986593066,1.0,4.0,1.2082847359575217
VST-NCA,N/A,Melbourne,353,1,False,38,2,10,N/A,2,4.902405802686923,0.2878776081399264,0.011044348124081874,2.0,3.0,0,5.1432988677395315,1.0,4.0,1.151059936591692
VST-CA,mixed,Melbourne,353,1,False,38,2,10,N/A,2,4.902405802686923,0.2878776081399264,0.011044348124081874,2.0,3.0,2,6.4580146223172505,1.0,4.0,1.151059936591692
VST-CA,pure,Melbourne,353,1,False,38,2,10,N/A,2,4.902405802686923,0.2878776081399264,0.011044348124081874,2.0,3.0,2,8.452330621797842,1.0,4.0,1.151059936591692
VST-NCA,N/A,Melbourne,1144,4,False,39,10,10,N/A,103,1.8544524307694406,0.11770575691980534,0.0014243946336338269,1.0,1.25,0,10.192382041889914,1.0,4.0,1.4203506902487184
VST-CA,mixed,Melbourne,1144,4,False,39,10,10,N/A,103,1.5907077705732622,0.11427674451375446,0.0010682959752253702,0.75,1.25,5,17.305163996777083,1.0,4.0,1.3987449123430993
VST-CA,pure,Melbourne,1144,4,False,39,10,10,N/A,103,1.5907077705732622,0.11427674451375446,0.0010682959752253702,0.75,1.25,5,30.597089668572153,1.0,4.0,1.3987449123430993
VST-NCA,N/A,Melbourne,408,1,False,40,1,10,N/A,1,0.6811620477743885,0.10539218456642041,0.01080021603012198,2.0,2.0,0,0.3542696716590399,1.0,4.0,0.6132740618373036
VST-CA,mixed,Melbourne,408,1,False,40,1,10,N/A,1,0.6811620477743885,0.10539218456642041,0.01080021603012198,2.0,2.0,2,0.8284121865540328,1.0,4.0,0.6132740618373036
VST-CA,pure,Melbourne,408,1,False,40,1,10,N/A,1,0.6811620477743885,0.10539218456642041,0.01080021603012198,2.0,2.0,2,0.919615940149697,1.0,4.0,0.6132740618373036
VST-NCA,N/A,Melbourne,109,1,False,41,1,10,N/A,2,0.38565357176580717,0.14216351679456446,0.02355214075443688,1.0,2.0,0,0.10980791086217323,1.0,4.0,0.8168366909982422
VST-CA,mixed,Melbourne,109,1,False,41,1,10,N/A,2,0.38565357176580717,0.14216351679456446,0.02355214075443688,1.0,2.0,2,0.29610054432032484,1.0,4.0,0.8168366909982422
VST-CA,pure,Melbourne,109,1,False,41,1,10,N/A,2,0.38565357176580717,0.14216351679456446,0.02355214075443688,1.0,2.0,2,0.3022254802226598,1.0,4.0,0.8168366909982422
VST-NCA,N/A,Melbourne,239,1,False,42,3,10,N/A,3,63.15671933685117,0.5174094225797384,0.028078515135375664,5.0,5.0,0,5.169766833211725,1.0,4.0,1.58231826972173
VST-CA,mixed,Melbourne,239,1,False,42,3,10,N/A,3,63.15671933685117,0.5174094225797384,0.028078515135375664,5.0,5.0,2,4.892360054333267,1.0,4.0,1.58231826972173
VST-CA,pure,Melbourne,239,1,False,42,3,10,N/A,3,63.15671933685117,0.5174094225797384,0.028078515135375664,5.0,5.0,2,6.014627054326638,1.0,4.0,1.58231826972173
VST-NCA,N/A,Melbourne,243,1,False,43,1,10,N/A,1,1.2859293070985771,0.1761633930633414,0.009281500117356675,2.0,3.0,0,0.6184207565693214,1.0,4.0,0.8360943816965672
VST-CA,mixed,Melbourne,243,1,False,43,1,10,N/A,1,1.2859293070985771,0.1761633930633414,0.009281500117356675,2.0,3.0,2,1.7679250891444553,1.0,4.0,0.8360943816965672
VST-CA,pure,Melbourne,243,1,False,43,1,10,N/A,1,1.2859293070985771,0.1761633930633414,0.009281500117356675,2.0,3.0,2,1.8697523458986325,1.0,4.0,0.8360943816965672
VST-NCA,N/A,Melbourne,172,1,False,44,3,10,N/A,3,43.813730184394245,0.7733077910675668,0.031602002040599514,3.0,5.0,0,3.9858032228153206,1.0,4.0,1.8994982071103157
VST-CA,mixed,Melbourne,172,1,False,44,3,10,N/A,3,43.813730184394245,0.7733077910675668,0.031602002040599514,3.0,5.0,2,4.963724478940094,1.0,4.0,1.8994982071103157
VST-CA,pure,Melbourne,172,1,False,44,3,10,N/A,3,43.813730184394245,0.7733077910675668,0.031602002040599514,3.0,5.0,2,5.323018524417876,1.0,4.0,1.8994982071103157
VST-NCA,N/A,Melbourne,362,2,False,45,4,10,N/A,7,2.1073231109384625,0.1877049219010448,0.006606809909573884,1.0,2.0,0,4.130312787797266,1.0,4.0,1.484856750140571
VST-CA,mixed,Melbourne,362,2,False,45,4,10,N/A,7,2.1073231109384625,0.1877049219010448,0.006606809909573884,1.0,2.0,2,5.619190123679118,1.0,4.0,1.484856750140571
VST-CA,pure,Melbourne,362,2,False,45,4,10,N/A,7,2.1073231109384625,0.1877049219010448,0.006606809909573884,1.0,2.0,2,7.136024815543351,1.0,4.0,1.484856750140571
VST-NCA,N/A,Melbourne,136,1,False,46,1,10,N/A,1,2.52750462527391,0.3232282534303299,0.03716438078898637,3.0,3.0,0,0.5713346210068266,1.0,4.0,1.2334674913022368
VST-CA,mixed,Melbourne,136,1,False,46,1,10,N/A,1,2.52750462527391,0.3232282534303299,0.03716438078898637,3.0,3.0,2,1.6310784047848301,1.0,4.0,1.2334674913022368
VST-CA,pure,Melbourne,136,1,False,46,1,10,N/A,1,2.52750462527391,0.3232282534303299,0.03716438078898637,3.0,3.0,2,1.4824894966982356,1.0,4.0,1.2334674913022368
VST-NCA,N/A,Melbourne,235,2,False,47,5,10,N/A,6,21.954347919282633,0.3858274550695653,0.017733536049026413,3.5,4.0,0,3.9386815597822533,1.0,4.0,1.9790803604136027
VST-CA,mixed,Melbourne,235,2,False,47,5,10,N/A,6,21.954347919282633,0.3858274550695653,0.017733536049026413,3.5,4.0,2,5.424051939582796,1.0,4.0,1.9790803604136027
VST-CA,pure,Melbourne,235,2,False,47,5,10,N/A,6,21.954347919282633,0.3858274550695653,0.017733536049026413,3.5,4.0,2,6.001409651076756,1.0,4.0,1.9790803604136027
